ZO,Nazwa,WK,GK,Paragraf,PT,NZ,Regon,Typ,GT,NP,P4,PL,Grupa,NO,WW,Dzial,DW,Rozdzial,PK,NA,ZA
5885.99,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,430,0,,000903280,JB,1,,0,68740.00,1100,,39893.47,801,,80101,02,,39893.47
5885.99,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,436,0,,000903280,JB,1,,0,4510.00,1100,,1483.85,801,,80101,02,,1483.85
5885.99,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,441,0,,000903280,JB,1,,0,743.00,1100,,290.00,801,,80101,02,,290.00
5885.99,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,444,0,,000903280,JB,1,,0,195027.00,1100,,146270.25,801,,80101,02,,195027.00
5885.99,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,470,0,,000903280,JB,1,,0,2810.00,1100,,98.00,801,,80101,02,,98.00
383.34,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,471,0,,000903280,JB,1,,0,62000.00,1400,,2352.64,801,,80101,02,,62000.00
73103.76,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,479,0,,000903280,JB,1,,0,3027716.00,1400,,1323758.14,801,,80101,02,,3027716.00
73103.76,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,480,0,,000903280,JB,1,,0,248000.00,1400,,224319.25,801,,80101,02,,224319.25
3029.78,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,411,0,,000903280,JB,1,,0,46000.00,1400,,23584.25,801,,80107,02,,46000.00
328.90,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,412,0,,000903280,JB,1,,0,8000.00,1400,,2225.19,801,,80107,02,,8000.00
328.90,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,444,0,,000903280,JB,1,,0,13399.00,1100,,10049.25,801,,80107,02,,13399.00
328.90,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,471,0,,000903280,JB,1,,0,200.00,1400,,10049.25,801,,80107,02,,200.00
5213.24,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,479,0,,000903280,JB,1,,0,277000.00,1400,,123263.78,801,,80107,02,,277000.00
5213.24,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,480,0,,000903280,JB,1,,0,20000.00,1400,,17418.33,801,,80107,02,,17418.33
5213.24,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,430,0,,000903280,JB,1,,0,6584.00,1100,,17418.33,801,,80146,02,,17418.33
5213.24,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,470,0,,000903280,JB,1,,0,10974.00,1100,,5680.00,801,,80146,02,,5680.00
5213.24,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,302,0,,000903280,JB,1,,0,2550.00,1300,,1363.00,801,,80148,02,,1363.00
5025.23,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,401,0,,000903280,JB,1,,0,260000.00,1400,,126431.43,801,,80148,02,,260000.00
5025.23,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,404,0,,000903280,JB,1,,0,22000.00,1400,,15632.76,801,,80148,02,,15632.76
3667.75,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,411,0,,000903280,JB,1,,0,43000.00,1400,,24284.15,801,,80148,02,,43000.00
417.05,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,412,0,,000903280,JB,1,,0,7300.00,1400,,2721.12,801,,80148,02,,7300.00
417.05,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,422,0,,000903280,JB,1,,0,190000.00,1100,,98621.77,801,,80148,02,,98621.77
417.05,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,428,0,,000903280,JB,1,,0,330.00,1100,,98621.77,801,,80148,02,,98621.77
417.05,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,444,0,,000903280,JB,1,,0,8315.00,1100,,6236.25,801,,80148,02,,8315.00
417.05,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,471,0,,000903280,JB,1,,0,4500.00,1400,,6236.25,801,,80148,02,,4500.00
2386.71,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,411,0,,000903280,JB,1,,0,28600.00,1400,,14389.02,801,,80150,02,,28600.00
340.17,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,412,0,,000903280,JB,1,,0,4080.00,1400,,2043.76,801,,80150,02,,4080.00
340.17,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,471,0,,000903280,JB,1,,0,2500.00,1400,,2043.76,801,,80150,02,,2500.00
3988.90,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,479,0,,000903280,JB,1,,0,166600.00,1400,,83943.77,801,,80150,02,,166600.00
3988.90,SZKOŁA PODSTAWOWA NR 6 IM. MARII SKŁODOWSKIEJ - CURIE W KUTNIE,10,01,324,0,,000903280,JB,1,,0,11408.00,1300,,11408.00,854,,85416,02,,11408.00
,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,302,0,,000903334,JB,1,,0,24700.00,1300,,3333.05,801,,80101,02,,3333.05
28757.02,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,401,0,,000903334,JB,1,,0,1219930.00,1400,,603158.07,801,,80101,02,,1219930.00
28757.02,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,404,0,,000903334,JB,1,,0,85800.00,1400,,82690.46,801,,80101,02,,82690.46
64964.93,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,411,0,,000903334,JB,1,,0,1161283.00,1400,,540560.99,801,,80101,02,,1161283.00
7222.10,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,412,0,,000903334,JB,1,,0,155777.00,1400,,46514.61,801,,80101,02,,155777.00
7222.10,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,417,0,,000903334,JB,1,,0,4000.00,1400,,46514.61,801,,80101,02,,4000.00
7222.10,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,421,0,,000903334,JB,1,,0,142972.00,1100,,84920.98,801,,80101,02,,84920.98
7222.10,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,424,0,,000903334,JB,1,,0,32706.00,1100,,6006.28,801,,80101,02,,6006.28
7222.10,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,426,0,,000903334,JB,1,,0,496378.00,1100,,403721.67,801,,80101,02,,403721.67
7222.10,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,427,0,,000903334,JB,1,,0,45618.00,1100,,9311.10,801,,80101,02,,18609.90
7222.10,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,428,0,,000903334,JB,1,,0,5209.00,1100,,2200.00,801,,80101,02,,2200.00
3304.41,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,430,0,,000903334,JB,1,,0,110395.00,1100,,58853.89,801,,80101,02,,78556.08
3304.41,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,436,0,,000903334,JB,1,,0,7724.00,1100,,2716.58,801,,80101,02,,3380.81
3304.41,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,439,0,,000903334,JB,1,,0,1417.00,1100,,2716.58,801,,80101,02,,3380.81
3304.41,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,441,0,,000903334,JB,1,,0,3812.00,1100,,377.50,801,,80101,02,,377.50
3304.41,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,444,0,,000903334,JB,1,,0,389977.00,1100,,292482.38,801,,80101,02,,389977.00
3304.41,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,448,0,,000903334,JB,1,,0,1108.00,1100,,913.00,801,,80101,02,,913.00
3304.41,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,453,0,,000903334,JB,1,,0,554.00,1100,,913.00,801,,80101,02,,913.00
3304.41,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,470,0,,000903334,JB,1,,0,4219.00,1100,,693.00,801,,80101,02,,693.00
3304.41,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,471,0,,000903334,JB,1,,0,15000.00,1400,,5428.16,801,,80101,02,,15000.00
104310.15,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,479,0,,000903334,JB,1,,0,5245250.00,1400,,2300776.52,801,,80101,02,,5245250.00
104310.15,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,480,0,,000903334,JB,1,,0,329200.00,1400,,326946.76,801,,80101,02,,326946.76
104310.15,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,302,0,,000903334,JB,1,,0,694.00,1300,,326946.76,801,,80107,02,,326946.76
3378.48,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,411,0,,000903334,JB,1,,0,46607.00,1400,,24309.60,801,,80107,02,,46607.00
296.78,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,412,0,,000903334,JB,1,,0,7070.00,1400,,1896.89,801,,80107,02,,7070.00
296.78,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,428,0,,000903334,JB,1,,0,247.00,1100,,70.00,801,,80107,02,,70.00
296.78,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,444,0,,000903334,JB,1,,0,13399.00,1100,,10049.19,801,,80107,02,,13399.00
296.78,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,471,0,,000903334,JB,1,,0,200.00,1400,,10049.19,801,,80107,02,,200.00
5428.85,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,479,0,,000903334,JB,1,,0,265630.00,1400,,128447.32,801,,80107,02,,265630.00
5428.85,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,480,0,,000903334,JB,1,,0,22950.00,1400,,17981.56,801,,80107,02,,17981.56
5428.85,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,430,0,,000903334,JB,1,,0,13876.00,1100,,3860.00,801,,80146,02,,3860.00
5428.85,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,470,0,,000903334,JB,1,,0,23127.00,1100,,3903.00,801,,80146,02,,3903.00
5428.85,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,302,0,,000903334,JB,1,,0,3114.00,1300,,211.68,801,,80148,02,,211.68
8018.57,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,401,0,,000903334,JB,1,,0,371779.00,1400,,234164.03,801,,80148,02,,371779.00
8018.57,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,404,0,,000903334,JB,1,,0,24480.00,1400,,23200.67,801,,80148,02,,23200.67
5583.42,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,411,0,,000903334,JB,1,,0,65470.00,1400,,34086.11,801,,80148,02,,65470.00
795.78,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,412,0,,000903334,JB,1,,0,10198.00,1400,,3948.40,801,,80148,02,,10198.00
795.78,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,421,0,,000903334,JB,1,,0,14657.00,1100,,2302.76,801,,80148,02,,2302.76
795.78,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,422,0,,000903334,JB,1,,0,601000.00,1100,,293999.22,801,,80148,02,,293999.22
795.78,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,426,0,,000903334,JB,1,,0,1207.00,1100,,210.00,801,,80148,02,,210.00
795.78,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,428,0,,000903334,JB,1,,0,484.00,1100,,210.00,801,,80148,02,,210.00
352.08,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,430,0,,000903334,JB,1,,0,7031.00,1100,,2673.09,801,,80148,02,,3025.17
352.08,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,444,0,,000903334,JB,1,,0,11641.00,1100,,8730.59,801,,80148,02,,11641.00
352.08,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,471,0,,000903334,JB,1,,0,1000.00,1400,,8730.59,801,,80148,02,,1000.00
8941.93,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,411,0,,000903334,JB,1,,0,201860.00,1400,,109645.48,801,,80150,02,,201860.00
1657.77,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,412,0,,000903334,JB,1,,0,28770.00,1400,,11668.71,801,,80150,02,,28770.00
1657.77,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,444,0,,000903334,JB,1,,0,50849.00,1100,,38136.67,801,,80150,02,,50849.00
1657.77,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,471,0,,000903334,JB,1,,0,9000.00,1400,,1332.72,801,,80150,02,,9000.00
25507.23,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,479,0,,000903334,JB,1,,0,1039290.00,1400,,518495.64,801,,80150,02,,1039290.00
25507.23,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,480,0,,000903334,JB,1,,0,135000.00,1400,,127133.83,801,,80150,02,,127133.83
25507.23,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI W KUTNIE,10,01,324,0,,000903334,JB,1,,0,33976.00,1300,,33976.00,854,,85416,02,,33976.00
,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,302,0,,368246055,JB,1,,0,14162.00,1300,,9900.63,801,,80101,02,,9900.63
16766.64,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,401,0,,368246055,JB,1,,0,818656.00,1400,,391354.49,801,,80101,02,,818656.00
16766.64,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,404,0,,368246055,JB,1,,0,52000.00,1400,,48701.67,801,,80101,02,,48701.67
41770.68,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,411,0,,368246055,JB,1,,0,494815.00,1400,,267321.71,801,,80101,02,,494815.00
5391.18,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,412,0,,368246055,JB,1,,0,66301.00,1400,,27309.26,801,,80101,02,,66301.00
110.18,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,417,0,,368246055,JB,1,,0,16925.00,1400,,4690.42,801,,80101,02,,16925.00
110.18,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,421,0,,368246055,JB,1,,0,66827.00,1100,,17980.51,801,,80101,02,,17980.51
110.18,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,424,0,,368246055,JB,1,,0,11308.00,1100,,67.74,801,,80101,02,,67.74
110.18,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,426,0,,368246055,JB,1,,0,237160.00,1100,,153390.48,801,,80101,02,,153390.48
110.18,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,427,0,,368246055,JB,1,,0,54000.00,1100,,6164.25,801,,80101,02,,6164.25
110.18,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,428,0,,368246055,JB,1,,0,4312.00,1100,,385.00,801,,80101,02,,385.00
110.18,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,430,0,,368246055,JB,1,,0,46726.00,1100,,20099.67,801,,80101,02,,20099.67
110.18,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,436,0,,368246055,JB,1,,0,2824.00,1100,,862.11,801,,80101,02,,862.11
110.18,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,441,0,,368246055,JB,1,,0,2264.00,1100,,205.44,801,,80101,02,,205.44
110.18,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,444,0,,368246055,JB,1,,0,196952.00,1100,,147714.00,801,,80101,02,,196952.00
110.18,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,448,0,,368246055,JB,1,,0,347.00,1100,,147714.00,801,,80101,02,,196952.00
110.18,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,470,0,,368246055,JB,1,,0,4517.00,1100,,300.00,801,,80101,02,,300.00
110.18,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,471,0,,368246055,JB,1,,0,2000.00,1400,,300.00,801,,80101,02,,2000.00
62479.64,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,479,0,,368246055,JB,1,,0,1968198.00,1400,,1037464.65,801,,80101,02,,1968198.00
62479.64,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,480,0,,368246055,JB,1,,0,145450.00,1400,,143426.66,801,,80101,02,,143426.66
1540.67,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,411,0,,368246055,JB,1,,0,31397.00,1400,,14649.10,801,,80107,02,,31397.00
1540.67,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,412,0,,368246055,JB,1,,0,4760.00,1400,,1097.26,801,,80107,02,,4760.00
1540.67,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,444,0,,368246055,JB,1,,0,10408.00,1100,,7806.00,801,,80107,02,,10408.00
1540.67,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,471,0,,368246055,JB,1,,0,100.00,1400,,7806.00,801,,80107,02,,100.00
2535.40,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,479,0,,368246055,JB,1,,0,179780.00,1400,,61721.10,801,,80107,02,,179780.00
2535.40,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,480,0,,368246055,JB,1,,0,14500.00,1400,,14190.10,801,,80107,02,,14190.10
2535.40,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,430,0,,368246055,JB,1,,0,4817.00,1100,,14190.10,801,,80146,02,,14190.10
2535.40,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,470,0,,368246055,JB,1,,0,8029.00,1100,,150.00,801,,80146,02,,150.00
2535.40,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,411,0,,368246055,JB,1,,0,8580.00,1400,,5430.47,801,,80150,02,,8580.00
2535.40,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,412,0,,368246055,JB,1,,0,1223.00,1400,,773.96,801,,80150,02,,1223.00
2535.40,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,479,0,,368246055,JB,1,,0,49633.00,1400,,31590.89,801,,80150,02,,49633.00
2535.40,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,324,0,,368246055,JB,1,,0,11656.00,1300,,11656.00,854,,85416,02,,11656.00
2535.40,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,417,0,,368246055,JB,1,,0,29900.00,1400,,25900.00,926,,92695,02,,29900.00
2535.40,SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA,10,01,430,0,,368246055,JB,1,,0,17300.00,1100,,17263.80,926,,92695,02,,17263.80
,SZKOŁA PODSTAWOWA NR 9 IM.WŁ.JAGIEŁŁY W KUTNIE,10,01,302,0,,001070630,JB,1,,0,17000.00,1300,,9300.00,801,,80101,02,,9300.00
3171.00,SZKOŁA PODSTAWOWA NR 9 IM.WŁ.JAGIEŁŁY W KUTNIE,10,01,401,0,,001070630,JB,1,,0,1105000.00,1400,,524407.03,801,,80101,02,,1105000.00
3171.00,SZKOŁA PODSTAWOWA NR 9 IM.WŁ.JAGIEŁŁY W KUTNIE,10,01,404,0,,001070630,JB,1,,0,77000.00,1400,,69096.75,801,,80101,02,,69096.75
77692.61,SZKOŁA PODSTAWOWA NR 9 IM.WŁ.JAGIEŁŁY W KUTNIE,10,01,411,0,,001070630,JB,1,,0,982069.00,1400,,458025.84,801,,80101,02,,982069.00
7569.75,SZKOŁA PODSTAWOWA NR 9 IM.WŁ.JAGIEŁŁY W KUTNIE,10,01,412,0,,001070630,JB,1,,0,132089.00,1400,,43482.94,801,,80101,02,,132089.00
7569.75,SZKOŁA PODSTAWOWA NR 9 IM.WŁ.JAGIEŁŁY W KUTNIE,10,01,414,0,,001070630,JB,1,,0,400.00,1100,,43482.94,801,,80101,02,,132089.00
7569.75,SZKOŁA PODSTAWOWA NR 9 IM.WŁ.JAGIEŁŁY W KUTNIE,10,01,417,0,,001070630,JB,1,,0,7000.00,1400,,43482.94,801,,80101,02,,7000.00
7569.75,SZKOŁA PODSTAWOWA NR 9 IM.WŁ.JAGIEŁŁY W KUTNIE,10,01,421,0,,001070630,JB,1,,0,112764.00,1100,,71146.91,801,,80101,02,,71146.91
7569.75,SZKOŁA PODSTAWOWA NR 9 IM.WŁ.JAGIEŁŁY W KUTNIE,10,01,424,0,,001070630,JB,1,,0,17200.00,1100,,6598.49,801,,80101,02,,6598.49
7569.75,SZKOŁA PODSTAWOWA NR 9 IM.WŁ.JAGIEŁŁY W KUTNIE,10,01,426,0,,001070630,JB,1,,0,480000.00,1100,,162786.34,801,,80101,02,,162786.34
7569.75,SZKOŁA PODSTAWOWA NR 9 IM.WŁ.JAGIEŁŁY W KUTNIE,10,01,427,0,,001070630,JB,1,,0,40000.00,1100,,12346.56,801,,80101,02,,24650.52
7569.75,SZKOŁA PODSTAWOWA NR 9 IM.WŁ.JAGIEŁŁY W KUTNIE,10,01,428,0,,001070630,JB,1,,0,4500.00,1100,,290.00,801,,80101,02,,290.00
7569.75,SZKOŁA PODSTAWOWA NR 9 IM.WŁ.JAGIEŁŁY W KUTNIE,10,01,430,0,,001070630,JB,1,,0,130000.00,1100,,63916.36,801,,80101,02,,85985.56
7569.75,SZKOŁA PODSTAWOWA NR 9 IM.WŁ.JAGIEŁŁY W KUTNIE,10,01,436,0,,001070630,JB,1,,0,12000.00,1100,,2622.14,801,,80101,02,,2622.14
7569.75,SZKOŁA PODSTAWOWA NR 9 IM.WŁ.JAGIEŁŁY W KUTNIE,10,01,441,0,,001070630,JB,1,,0,1200.00,1100,,172.50,801,,80101,02,,172.50
7569.75,SZKOŁA PODSTAWOWA NR 9 IM.WŁ.JAGIEŁŁY W KUTNIE,10,01,444,0,,001070630,JB,1,,0,350620.00,1100,,262965.00,801,,80101,02,,350620.00
7569.75,SZKOŁA PODSTAWOWA NR 9 IM.WŁ.JAGIEŁŁY W KUTNIE,10,01,448,0,,001070630,JB,1,,0,1000.00,1100,,319.00,801,,80101,02,,319.00
7569.75,SZKOŁA PODSTAWOWA NR 9 IM.WŁ.JAGIEŁŁY W KUTNIE,10,01,453,0,,001070630,JB,1,,0,5000.00,1100,,319.00,801,,80101,02,,319.00
7569.75,SZKOŁA PODSTAWOWA NR 9 IM.WŁ.JAGIEŁŁY W KUTNIE,10,01,470,0,,001070630,JB,1,,0,4300.00,1100,,1060.05,801,,80101,02,,1060.05
7569.75,SZKOŁA PODSTAWOWA NR 9 IM.WŁ.JAGIEŁŁY W KUTNIE,10,01,471,0,,001070630,JB,1,,0,20013.00,1400,,2384.73,801,,80101,02,,20013.00
53258.47,SZKOŁA PODSTAWOWA NR 9 IM.WŁ.JAGIEŁŁY W KUTNIE,10,01,479,0,,001070630,JB,1,,0,4348565.00,1400,,2099922.14,801,,80101,02,,4348565.00
53258.47,SZKOŁA PODSTAWOWA NR 9 IM.WŁ.JAGIEŁŁY W KUTNIE,10,01,480,0,,001070630,JB,1,,0,343000.00,1400,,328815.89,801,,80101,02,,328815.89
2079.48,SZKOŁA PODSTAWOWA NR 9 IM.WŁ.JAGIEŁŁY W KUTNIE,10,01,411,0,,001070630,JB,1,,0,50700.00,1400,,32762.44,801,,80107,02,,50700.00
