województwo;powiat;gmina;Typ gminy;Kod teryt gminy;RSPO;rodzaj placówki;czy publiczna;Nazwa szkoły;Miejscowość;Ulica nr;język polski liczba zdających;język polski wynik średni (%);język polski odchylenie standardowe (%);język polski mediana (%);język polski modalna (%);matematyka liczba zdających;matematyka wynik średni (%);matematyka odchylenie standardowe (%);matematyka mediana (%);matematyka modalna (%);język angielski liczba zdających;język angielski wynik średni (%);język angielski odchylenie standardowe (%);język angielski mediana (%);język angielski modalna (%);język francuski liczba zdających;język francuski wynik średni (%);język francuski odchylenie standardowe (%);język francuski mediana (%);język francuski modalna (%);język hiszpański liczba zdających;język hiszpański wynik średni (%);język hiszpański odchylenie standardowe (%);język hiszpański mediana (%);język hiszpański modalna (%);język niemiecki liczba zdających;język niemiecki wynik średni (%);język niemiecki odchylenie standardowe (%);język niemiecki mediana (%);język niemiecki modalna (%);język rosyjski liczba zdających;język rosyjski wynik średni (%);język rosyjski odchylenie standardowe (%);język rosyjski mediana (%);język rosyjski modalna (%);język włoski liczba zdających;język włoski wynik średni (%);język włoski odchylenie standardowe (%);język włoski mediana (%);język włoski modalna (%)
Świętokrzyskie;Ostrowiecki;Ostrowiec Świętokrzyski;Gmina miejska;2607011;14716;dla młodzieży;Tak;KATOLICKA PUBLICZNA SZKOŁA PODSTAWOWA IM. ŚW. ZYGMUNTA SZCZĘSNEGO FELIŃSKIEGO W OSTROWCU ŚWIĘTOKRZYSKIM;Ostrowiec Świętokrzyski;ul. Grabowiecka 15;22;74;11;75;69;22;71;25;70;100;22;90;15;96;100;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Ostrowiecki;Ostrowiec Świętokrzyski;Gmina miejska;2607011;15185;dla młodzieży;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA IM. STANISŁAWA KONARSKIEGO;Ostrowiec Świętokrzyski;ul. Henryka Sienkiewicza 65;25;75;13;78;64;25;80;20;88;100;24;91;14;96;100;;;;;;1;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Ostrowiecki;Ostrowiec Świętokrzyski;Gmina miejska;2607011;127800;dla młodzieży;Nie;ZESPÓŁ EDUKACYJNO-PRZEDSZKOLNY SZKOŁA Z PASJĄ IM. ELŻBIETY SOŁTYS W OSTROWCU ŚWIĘTOKRZYSKIM-NIEPUBLICZNA SZKOŁA PODSTAWOWA;Ostrowiec Świętokrzyski;ul. Ferdynanda Focha 3;16;41;16;42;22;16;30;18;24;16;16;42;25;31;20;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Ostrowiecki;Ostrowiec Świętokrzyski;Gmina miejska;2607011;127796;dla młodzieży;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA „DWUNASTKA” IM. JANA PAWŁA II W OSTROWCU ŚWIĘTOKRZYSKIM;Ostrowiec Świętokrzyski;ul. Bałtowska 336a;23;70;15;69;84;23;54;23;60;64;23;69;28;78;42;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Ostrowiecki;Ostrowiec Świętokrzyski;Gmina miejska;2607011;127794;dla młodzieży;Nie;SZKOŁA PODSTAWOWA W CZĘSTOCICACH IM. KAWALERÓW ORDERU UŚMIECHU;Ostrowiec Świętokrzyski;ul. Górna 3;12;39;14;42;31;12;40;23;36;16;12;53;32;51;16;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Ostrowiecki;Ostrowiec Świętokrzyski;Gmina miejska;2607011;262986;dla młodzieży;Nie;NIEPUBLICZNA SPECJALNA SZKOŁA PODSTAWOWA W OSTROWCU ŚWIĘTOKRZYSKIM;Ostrowiec Świętokrzyski;ul. Bałtowska 289;4;;;;;4;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Ostrowiecki;Ostrowiec Świętokrzyski;Gmina miejska;2607011;9189;dla młodzieży;Tak;SZKOŁA PODSTAWOWA SPECJALNA NR 21;Ostrowiec Świętokrzyski;ul. Henryka Sienkiewicza 67;15;32;13;31;22;15;22;10;20;12;15;22;13;18;15;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Ostrowiecki;Bałtów;Gmina wiejska;2607022;72360;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W BAŁTOWIE;Bałtów;81;20;58;18;58;51;20;57;22;60;36;20;61;31;66;35;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Ostrowiecki;Bałtów;Gmina wiejska;2607022;48614;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. LEGIONÓW POLSKICH W OKOLE;Okół;82;7;52;20;51;;7;33;20;32;32;7;36;20;31;;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Ostrowiecki;Bodzechów;Gmina wiejska;2607032;65283;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W SZWARSZOWICACH;Szwarszowice;20a;16;49;13;51;51;16;40;22;32;32;16;55;33;50;18;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Ostrowiecki;Bodzechów;Gmina wiejska;2607032;87822;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W SARNÓWKU;Sarnówek Duży;11;19;65;14;69;58;19;66;24;72;76;19;78;24;89;98;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Ostrowiecki;Bodzechów;Gmina wiejska;2607032;61875;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W CHMIELOWIE;Chmielów;ul. Spacerowa 2;12;62;17;64;64;12;48;28;42;20;9;83;17;93;60;;;;;;;;;;;3;;;;;;;;;;;;;;
Świętokrzyskie;Ostrowiecki;Bodzechów;Gmina wiejska;2607032;61662;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. WALENTEGO STEFAŃSKIEGO W BODZECHOWIE;Bodzechów;ul. Szkolna 12;36;65;18;66;60;37;46;25;44;8;37;62;30;71;100;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Ostrowiecki;Bodzechów;Gmina wiejska;2607032;90536;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W SZEWNIE;Szewna;ul. Langiewicza 3;62;62;18;66;78;62;53;26;50;92;61;71;29;84;95;;;;;;;;;;;1;;;;;;;;;;;;;;
Świętokrzyskie;Ostrowiecki;Ćmielów;Miasto;2607044;25105;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 IM. KRZYSZTOFA SZYDŁOWIECKIEGO W ĆMIELOWIE;Ćmielów;ul. Długa 164;60;56;17;56;47;60;40;28;30;16;60;57;30;55;25;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Ostrowiecki;Ćmielów;Obszar wiejski;2607045;6143;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. PROF. MARIANA RACIBORSKIEGO W BRZÓSTOWEJ;Brzóstowa;200A;24;57;21;63;49;24;36;21;30;24;24;54;35;38;100;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Ostrowiecki;Kunów;Miasto;2607054;88258;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. ANTONIEGO HEDY „SZAREGO” W KUNOWIE;Kunów;ul. Szkolna 1;76;68;15;69;69;76;57;27;56;44;76;67;30;80;100;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Ostrowiecki;Kunów;Obszar wiejski;2607055;85087;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W JANIKU;Janik;ul. Szkolna 21;30;66;17;70;67;30;45;22;38;28;30;55;34;54;20;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Ostrowiecki;Kunów;Obszar wiejski;2607055;272863;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W WYMYSŁOWIE;Wymysłów;ul. Wesoła 43;13;62;10;64;51;13;44;27;40;20;13;56;35;64;13;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Ostrowiecki;Kunów;Obszar wiejski;2607055;279184;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. STANISŁAWA STASZICA W NIETULISKU DUŻYM;Nietulisko Duże;30;8;53;16;51;49;8;51;29;44;32;8;57;32;41;25;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Ostrowiecki;Waśniów;Gmina wiejska;2607062;69461;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W WAŚNIOWIE;Waśniów;ul. Kunowska 2;25;48;19;51;27;25;45;27;44;24;25;57;33;44;100;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Ostrowiecki;Waśniów;Gmina wiejska;2607062;69464;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W NOWYM SKOSZYNIE;Nowy Skoszyn;130;7;75;11;76;76;7;50;16;48;48;7;77;22;89;;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Ostrowiecki;Waśniów;Gmina wiejska;2607062;69465;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W BOLESZYNIE;Boleszyn;74;10;48;12;51;53;10;38;20;40;20;10;24;24;14;9;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Ostrowiecki;Waśniów;Gmina wiejska;2607062;73690;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. MJR JANA PIWNIKA „PONUREGO” W MOMINIE;Momina;20;33;68;19;67;62;33;55;32;48;12;33;45;30;33;24;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Pińczowski;Działoszyce;Miasto;2608014;83436;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W DZIAŁOSZYCACH;Działoszyce;ul. Szkolna 5;24;53;20;55;16;24;49;32;48;24;24;58;31;56;24;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Pińczowski;Działoszyce;Obszar wiejski;2608015;69878;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W DZIERĄŻNI;Dzierążnia;171;11;49;17;56;29;11;60;29;56;16;11;51;34;42;100;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Pińczowski;Działoszyce;Obszar wiejski;2608015;69956;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W STĘPOCICACH;Stępocice;4;8;49;17;46;42;8;45;30;32;;8;46;31;35;;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Pińczowski;Kije;Gmina wiejska;2608022;72798;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W KIJACH;Kije;ul. Szkolna 21;49;54;17;56;56;49;58;25;60;60;49;66;31;85;96;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Pińczowski;Michałów;Gmina wiejska;2608032;80327;dla młodzieży;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA W MICHAŁOWIE;Michałów;87b;18;60;12;62;69;18;50;25;48;8;18;50;26;50;22;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Pińczowski;Michałów;Gmina wiejska;2608032;77888;dla młodzieży;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA W SĘDOWICACH;Sędowice;79;18;49;20;56;62;18;45;30;38;12;18;37;27;26;;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Pińczowski;Michałów;Gmina wiejska;2608032;77887;dla młodzieży;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA W GÓRACH;Góry;116;10;37;19;38;18;10;43;26;36;28;10;34;21;27;27;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Pińczowski;Michałów;Gmina wiejska;2608032;133580;dla młodzieży;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA W WĘCHADŁOWIE;Węchadłów;155;3;;;;;3;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Pińczowski;Pińczów;Miasto;2608044;9613;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 2 W PIŃCZOWIE IM. JANA PAWŁA II;Pińczów;ul. 7 Źródeł 7;42;61;19;61;58;42;71;28;78;96;41;71;29;85;96;;;;;;;;;;;;;;;;1;;;;;;;;;
Świętokrzyskie;Pińczowski;Pińczów;Obszar wiejski;2608045;8399;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W BOGUCICACH;Bogucice Pierwsze;ul. Stara Wieś 34;18;63;15;69;69;18;60;29;58;20;18;61;30;62;98;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Pińczowski;Pińczów;Miasto;2608044;9466;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 W PIŃCZOWIE;Pińczów;ul. Szkolna 2;109;49;18;53;58;109;51;25;48;36;109;59;30;53;100;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Pińczowski;Pińczów;Miasto;2608044;262206;dla młodzieży;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W PIŃCZOWIE;Pińczów;ul. 1 Maja 2;5;22;9;24;;5;9;3;8;8;5;30;22;24;;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Pińczowski;Pińczów;Obszar wiejski;2608045;17206;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W ZAGOŚCI;Stara Zagość;12;7;50;14;58;58;7;45;28;40;20;7;55;30;42;;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Pińczowski;Pińczów;Obszar wiejski;2608045;11512;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W KOZUBOWIE;Kozubów;54a;18;62;13;60;56;18;73;20;78;68;18;73;20;76;75;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Pińczowski;Pińczów;Obszar wiejski;2608045;11516;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W GACKACH IM. STANISŁAWA TOPOROWSKIEGO;Gacki-Osiedle;25;27;61;15;60;53;27;67;23;68;68;27;59;21;65;65;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Pińczowski;Pińczów;Obszar wiejski;2608045;17205;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W MŁODZAWACH;Młodzawy Duże;14a;14;49;17;55;53;14;46;25;44;12;14;54;33;61;15;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Pińczowski;Pińczów;Obszar wiejski;2608045;17204;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W BRZEŚCIU;Brzeście;75a;11;58;25;60;53;11;63;31;76;20;11;53;34;45;13;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Pińczowski;Pińczów;Obszar wiejski;2608045;124776;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 W SCHRONISKU DLA NIELETNICH W GACKACH;Leszcze;31A;1;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Pińczowski;Złota;Gmina wiejska;2608052;60778;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W ZŁOTEJ;Złota;ul. Parkowa 4;25;61;16;62;58;25;67;25;76;88;25;68;26;78;95;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Sandomierz;Gmina miejska;2609011;49090;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 IM. MIKOŁAJA KOPERNIKA W SANDOMIERZU;Sandomierz;ul. Stefana Okrzei 6;70;66;16;68;49;70;74;25;84;88;70;80;26;92;100;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Sandomierz;Gmina miejska;2609011;104093;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 2 IM. KRÓLA KAZIMIERZA WIELKIEGO W SANDOMIERZU;Sandomierz;ul. Adama Mickiewicza 9;24;54;19;63;36;24;37;24;30;16;24;60;28;55;49;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Sandomierz;Gmina miejska;2609011;104104;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 4 IM. JAROSŁAWA IWASZKIEWICZA W SANDOMIERZU;Sandomierz;ul. Adama Mickiewicza 39;117;59;16;58;67;117;62;29;68;92;115;74;28;87;100;;;;;;;;;;;2;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Sandomierz;Gmina miejska;2609011;49640;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 3 IM. ARMII KRAJOWEJ W SANDOMIERZU;Sandomierz;ul. Flisaków 30;25;54;17;58;51;25;59;30;68;16;25;61;32;73;96;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Sandomierz;Gmina miejska;2609011;263240;dla młodzieży;Nie;KATOLICKA SZKOŁA PODSTAWOWA IM. ŚW. JADWIGI KRÓLOWEJ;Sandomierz;ul. św. Królowej Jadwigi 5;11;57;13;62;36;11;51;23;56;44;11;63;23;64;58;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Dwikozy;Gmina wiejska;2609022;3466;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. WINCENTEGO BURKA W GAŁKOWICACH;Gałkowice;19;3;;;;;3;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Dwikozy;Gmina wiejska;2609022;3576;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. ZIEMI SANDOMIERSKIEJ W SŁUPCZY;Słupcza;76;15;58;16;58;53;15;49;22;48;48;15;61;30;49;100;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Dwikozy;Gmina wiejska;2609022;88006;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW STYCZNIOWYCH „PUŁAWIAKÓW” W GÓRACH WYSOKICH;Góry Wysokie;61;6;65;27;72;;6;43;13;40;40;6;59;28;66;;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Dwikozy;Gmina wiejska;2609022;48281;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W WINIARACH;Winiary;2;7;55;9;56;;7;58;25;60;80;6;52;28;55;16;;;;;;;;;;;1;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Dwikozy;Gmina wiejska;2609022;48284;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW STYCZNIOWYCH W DWIKOZACH;Dwikozy;ul. Spółdzielcza 21;31;58;16;60;62;31;47;30;40;20;30;62;29;57;96;;;;;;;;;;;1;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Dwikozy;Gmina wiejska;2609022;3433;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W MŚCIOWIE;Mściów;100;6;68;11;69;;6;76;25;88;92;6;91;9;96;;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Dwikozy;Gmina wiejska;2609022;3406;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. ZAWISZY CZARNEGO HERBU SULIMA W STARYM GARBOWIE;Stary Garbów;82;9;58;10;64;67;9;64;27;80;80;9;64;26;67;;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Dwikozy;Gmina wiejska;2609022;3575;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W GIERLACHOWIE;Gierlachów;96;17;58;20;62;44;17;57;32;60;20;17;64;32;65;98;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Klimontów;Miasto;2609034;14426;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. JERZEGO OSSOLIŃSKIEGO W KLIMONTOWIE;Klimontów;ul. Szkolna 1;84;47;18;48;44;84;43;28;32;16;84;46;28;37;24;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Klimontów;Obszar wiejski;2609035;14396;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W OSSOLINIE;Ossolin;21;3;;;;;3;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Klimontów;Obszar wiejski;2609035;14377;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W NAWODZICACH;Nawodzice;80;6;57;9;56;56;6;33;11;34;40;6;42;32;31;;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Klimontów;Obszar wiejski;2609035;14368;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. BOHATERÓW BITWY POD KONARAMI W KONARACH;Konary;88;6;66;9;66;76;6;67;28;76;;6;51;32;45;;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Klimontów;Obszar wiejski;2609035;14386;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W GOŹLICACH;Goźlice;28;7;49;15;56;56;7;37;14;40;20;7;43;26;33;;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Koprzywnica;Miasto;2609044;81052;dla młodzieży;Tak;ZESPÓŁ PLACÓWEK OŚWIATOWYCH SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA JASIŃSKIEGO W KOPRZYWNICY;Koprzywnica;ul. Szkolna 9;59;48;16;51;42;59;45;27;40;24;59;54;29;53;53;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Koprzywnica;Obszar wiejski;2609045;104245;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W NIEDŹWICACH;Niedźwice;63;11;59;10;62;64;11;53;24;52;24;11;71;25;75;;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Koprzywnica;Obszar wiejski;2609045;89837;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W POSTRONNEJ;Postronna;8;3;;;;;3;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Koprzywnica;Obszar wiejski;2609045;105469;dla młodzieży;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA IM. ŚW. JADWIGI KRÓLOWEJ W GNIESZOWICACH;Gnieszowice;3;2;;;;;2;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Łoniów;Gmina wiejska;2609052;89594;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. ŚW. JANA PAWŁA II W ŁONIOWIE;Łoniów;104;41;53;24;58;22;41;42;31;28;28;41;48;34;25;20;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Łoniów;Gmina wiejska;2609052;89562;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. BŁOGOSŁAWIONEGO JANA PAWŁA II W ŚWINIARACH STARYCH;Świniary Stare;131;23;48;14;44;40;23;46;25;36;28;23;45;24;45;45;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Łoniów;Gmina wiejska;2609052;55427;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W GIERASZOWICACH;Gieraszowice;67;10;70;11;71;62;10;71;27;82;100;10;75;31;93;100;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Łoniów;Gmina wiejska;2609052;89563;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. ODDZIAŁU PARTYZANCKIEGO „JĘDRUSIE” W SULISŁAWICACH;Sulisławice;120;17;55;14;53;49;17;47;30;44;8;17;67;26;67;100;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Łoniów;Gmina wiejska;2609052;55430;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W ŁĄŻKU;Łążek;58;15;54;19;62;62;15;53;31;48;32;15;53;27;47;38;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Obrazów;Gmina wiejska;2609062;40614;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W OBRAZOWIE;Obrazów;118;35;58;20;56;53;35;57;23;56;64;35;57;26;60;31;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Obrazów;Gmina wiejska;2609062;14231;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. ŚW. JADWIGI KRÓLOWEJ W BILCZY;Bilcza;75;14;49;15;46;36;14;47;24;42;16;14;55;25;52;;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Obrazów;Gmina wiejska;2609062;106028;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W GŁAZOWIE;Głazów;80;15;57;16;60;53;15;63;30;60;24;15;51;33;40;16;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Obrazów;Gmina wiejska;2609062;14265;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. BATALIONÓW CHŁOPSKICH W KLECZANOWIE;Kleczanów;145;22;58;14;59;47;22;55;28;56;20;22;62;33;67;98;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Samborzec;Gmina wiejska;2609072;42124;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W CHOBRZANACH;Chobrzany;111;30;57;17;58;56;30;63;25;60;96;30;64;29;67;100;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Samborzec;Gmina wiejska;2609072;24787;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA REYMONTA W SKOTNIKACH;Skotniki;64;9;58;20;58;;9;36;18;28;24;9;42;24;35;15;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Samborzec;Gmina wiejska;2609072;42121;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W SAMBORCU;Samborzec;79;15;61;21;62;62;15;79;30;100;100;15;75;25;84;98;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Samborzec;Gmina wiejska;2609072;24786;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W ŚMIECHOWICACH;Śmiechowice;99;3;;;;;3;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Samborzec;Gmina wiejska;2609072;24788;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. ARMII KRAJOWEJ W ZAWIERZBIU;Zawierzbie;67;13;59;14;64;67;13;64;27;72;72;13;53;21;49;22;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Samborzec;Gmina wiejska;2609072;24785;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W ZŁOTEJ;Złota;121;14;67;13;70;73;14;77;16;82;64;14;71;26;79;82;;;;;;;;;;;;;;;;;;;;;;;;;
Świętokrzyskie;Sandomierski;Wilczyce;Gmina wiejska;2609082;26351;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. STANISŁAWA MŁODOŻEŃCA W WILCZYCACH;Wilczyce;177;22;54;19;59;69;22;44;26;42;20;22;55;29;57;75;;;;;;;;;;;;;;;;;;;;;;;;;
