województwo,powiat,gmina,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,język polski liczba zdających,język polski wynik średni (%),język polski odchylenie standardowe (%),język polski mediana (%),język polski modalna (%),matematyka liczba zdających,matematyka wynik średni (%),matematyka odchylenie standardowe (%),matematyka mediana (%),matematyka modalna (%),język angielski liczba zdających,język angielski wynik średni (%),język angielski odchylenie standardowe (%),język angielski mediana (%),język angielski modalna (%),język francuski liczba zdających,język francuski wynik średni (%),język francuski odchylenie standardowe (%),język francuski mediana (%),język francuski modalna (%),język hiszpański liczba zdających,język hiszpański wynik średni (%),język hiszpański odchylenie standardowe (%),język hiszpański mediana (%),język hiszpański modalna (%),język niemiecki liczba zdających,język niemiecki wynik średni (%),język niemiecki odchylenie standardowe (%),język niemiecki mediana (%),język niemiecki modalna (%),język rosyjski liczba zdających,język rosyjski wynik średni (%),język rosyjski odchylenie standardowe (%),język rosyjski mediana (%),język rosyjski modalna (%),język włoski liczba zdających,język włoski wynik średni (%),język włoski odchylenie standardowe (%),język włoski mediana (%),język włoski modalna (%)
Świętokrzyskie,Konecki,Radoszyce,Obszar wiejski,2605045,5199,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA IM. MAJORA HENRYKA DOBRZAŃSKIEGO ""HUBALA"" W KŁUCKU",Kłucko,39,14,56,13,57,56,14,53,28,48,20,14,61,27,66,69,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Konecki,Radoszyce,Obszar wiejski,2605045,5198,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W GÓRNIKACH,Górniki,18,13,54,19,62,47,13,38,29,28,16,13,46,25,35,65,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Konecki,Radoszyce,Obszar wiejski,2605045,264112,dla młodzieży,Nie,SPECJALNA SZKOŁA PODSTAWOWA W JÓŹWIKOWIE,Jóźwików,28,7,27,11,31,31,7,34,10,40,40,4,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,
Świętokrzyskie,Konecki,Ruda Maleniecka,Gmina wiejska,2605052,42920,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W RUDZIE MALENIECKIEJ,Ruda Maleniecka,105,33,62,12,64,64,33,57,26,56,36,33,62,26,67,67,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Konecki,Smyków,Gmina wiejska,2605072,53769,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA IM. MAJORA HENRYKA DOBRZAŃSKIEGO ""HUBALA"" W MIEDZIERZY",Miedzierza,79,9,55,18,62,,9,55,20,52,68,9,38,27,24,24,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Konecki,Smyków,Gmina wiejska,2605072,77982,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W KRÓLEWCU,Królewiec,14,28,61,16,61,60,28,44,24,36,20,28,46,23,42,24,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Konecki,Stąporków,Obszar wiejski,2605085,66128,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. PPOR. KAROLA NIEDZIELSKIEGO „DOBOSZA” W NIEKŁANIU WIELKIM,Niekłań Wielki,ul. Szkolna 4,33,50,18,51,62,33,45,27,32,28,32,43,28,34,15,,,,,,,,,,,1,,,,,,,,,,,,,,
Świętokrzyskie,Konecki,Stąporków,Miasto,2605084,43623,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 1 IM. KORNELA MAKUSZYŃSKIEGO W STĄPORKOWIE,Stąporków,ul. 1 Maja 18,45,62,14,62,67,45,56,28,60,76,45,64,29,75,25,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Konecki,Stąporków,Obszar wiejski,2605085,11894,dla młodzieży,Nie,KATOLICKA SZKOŁA PODSTAWOWA MATKI BOŻEJ WYCHOWAWCZYNI W ODROWĄŻU,Odrowąż,ul. Szkolna 25,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Konecki,Stąporków,Miasto,2605084,66144,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 2 W STĄPORKOWIE,Stąporków,ul. Marszałka Józefa Piłsudskiego 114,74,58,17,63,64,74,51,29,48,16,74,59,32,61,91,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Konecki,Stąporków,Obszar wiejski,2605085,18633,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. POLSKICH OLIMPIJCZYKÓW W KRASNEJ,Krasna,53,20,51,23,59,20,20,27,12,26,20,20,37,24,29,15,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Konecki,Stąporków,Obszar wiejski,2605085,66471,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA W GOSANIU,Gosań,150,7,66,13,64,,7,60,31,72,,7,75,26,91,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Konecki,Słupia Konecka,Gmina wiejska,2605062,7322,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA W MNINIE,Mnin,ul. Kościelna 38,6,41,14,44,,6,43,22,40,,6,21,7,19,13,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Konecki,Słupia Konecka,Gmina wiejska,2605062,55607,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W PILCZYCY,Pilczyca,70,20,60,18,62,51,20,60,30,70,20,20,47,24,44,18,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Konecki,Słupia Konecka,Gmina wiejska,2605062,54083,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W WÓLCE,Wólka,4,11,66,12,67,60,11,56,24,52,48,11,57,30,75,76,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Opatowski,Baćkowice,Gmina wiejska,2606012,64551,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA WE WSZACHOWIE,Wszachów,49A,12,65,13,68,71,12,54,29,52,52,12,50,24,52,25,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Opatowski,Baćkowice,Gmina wiejska,2606012,51263,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W MODLIBORZYCACH,Modliborzyce,93,19,66,11,64,82,19,58,24,56,48,19,55,26,51,51,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Opatowski,Baćkowice,Gmina wiejska,2606012,104778,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W BAĆKOWICACH,Baćkowice,100,38,75,13,78,78,38,64,26,72,32,37,68,27,78,95,,,,,,,,,,,,,,,,1,,,,,,,,,
Świętokrzyskie,Opatowski,Iwaniska,Miasto,2606024,52751,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W IWANISKACH,Iwaniska,ul. Opatowska 26,45,56,19,58,71,45,42,27,36,36,45,48,28,38,22,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Opatowski,Iwaniska,Obszar wiejski,2606025,262583,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W MYDŁOWIE,Mydłów,1,9,64,13,64,53,9,35,20,24,20,9,47,23,53,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Opatowski,Iwaniska,Obszar wiejski,2606025,262584,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W UJEŹDZIE,Ujazd,9,10,56,19,56,56,10,30,24,24,12,10,36,25,24,20,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Opatowski,Lipnik,Gmina wiejska,2606032,66433,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ROMANA KOSEŁY WE WŁOSTOWIE,Włostów,1,17,62,19,69,82,17,49,23,40,36,17,61,27,62,93,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Opatowski,Lipnik,Gmina wiejska,2606032,66266,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. PROF. JÓZEFA MIKUŁOWSKIEGO-POMORSKIEGO W LIPNIKU,Lipnik,23,33,68,19,71,73,33,48,24,48,52,33,64,19,62,56,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Opatowski,Opatów,Miasto,2606044,53183,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. GEN. BRYG. STANISŁAWA GANO W OPATOWIE,Opatów,ul. Ćmielowska 2,56,64,13,67,49,56,68,21,68,44,56,76,19,79,95,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Opatowski,Opatów,Miasto,2606044,53187,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. PARTYZANTÓW ZIEMI OPATOWSKIEJ W OPATOWIE,Opatów,ul. Mikołaja Kopernika 30,62,56,17,58,64,61,53,26,52,64,62,64,25,64,91,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Opatowski,Ożarów,Miasto,2606054,90196,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ZESPOLE SZKÓŁ OGÓLNOKSZTAŁCĄCYCH IM. EDWARDA SZYLKI W OŻAROWIE,Ożarów,os. Wzgórze 54,71,59,16,62,64,71,46,27,40,24,71,55,28,51,22,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Opatowski,Ożarów,Obszar wiejski,2606055,90218,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W LASOCINIE,Lasocin,ul. Rynek 17,6,64,13,61,,6,46,22,50,68,6,55,21,50,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Opatowski,Ożarów,Obszar wiejski,2606055,60326,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W JANOWICACH,Janowice,11,10,69,13,68,58,10,52,26,44,24,10,66,26,68,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Opatowski,Ożarów,Obszar wiejski,2606055,60324,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W PISARACH,Pisary,63,8,56,11,55,49,8,34,17,30,,7,63,32,89,89,,,,,,,,,,,1,,,,,,,,,,,,,,
Świętokrzyskie,Opatowski,Ożarów,Miasto,2606054,133220,dla młodzieży,Nie,"SZKOŁA PODSTAWOWA ""U SKŁODOWSKIEJ"" W OŻAROWIE PRZY STOWARZYSZENIU NA RZECZ ROZWOJU ZESPOŁU SZKÓŁ W OŻAROWIE IM. MARII SKŁODOWSKIEJ-CURIE",Ożarów,os. Wzgórze 56,26,41,18,43,22,26,56,25,52,24,26,66,15,65,65,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Opatowski,Sadowie,Gmina wiejska,2606062,88037,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W SADOWIU IM. BATALIONÓW CHŁOPSKICH,Sadowie,94,34,64,16,67,78,34,62,24,66,48,34,60,29,64,64,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Opatowski,Tarłów,Gmina wiejska,2606072,22190,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W TARŁOWIE IM. BOHATERÓW BITWY O TARŁÓW W 1915 R.,Tarłów,ul. Rynek 42,37,56,25,64,64,37,42,24,40,44,36,57,30,58,91,,,,,,,,,,,1,,,,,,,,,,,,,,
Świętokrzyskie,Opatowski,Wojciechowice,Gmina wiejska,2606082,85970,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W STODOŁACH,Stodoły-Kolonie,55,5,62,13,67,,5,62,29,64,88,5,49,30,36,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Opatowski,Wojciechowice,Gmina wiejska,2606082,87376,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W BIDZINACH,Bidziny,121,16,61,14,64,71,16,55,28,64,24,16,64,32,82,40,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Opatowski,Wojciechowice,Gmina wiejska,2606082,85881,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W WOJCIECHOWICACH IM. GEN. FRANCISZKA KAMIŃSKIEGO KOMENDANTA GŁÓWNEGO BCH,Wojciechowice,40,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Opatowski,Wojciechowice,Gmina wiejska,2606082,85994,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. OFIAR KATYNIA W GIERCZYCACH,Gierczyce,123,5,59,19,64,,5,37,30,24,8,5,57,28,71,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Bałtów,Gmina wiejska,2607022,72360,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BAŁTOWIE,Bałtów,81,14,66,10,69,69,14,48,11,46,60,14,83,15,91,98,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Bałtów,Gmina wiejska,2607022,48614,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. LEGIONÓW POLSKICH W OKOLE,Okół,82,8,61,18,67,,8,49,16,48,,8,64,22,69,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Bodzechów,Gmina wiejska,2607032,65283,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W SZWARSZOWICACH,Szwarszowice,20a,10,64,11,64,64,10,47,24,40,24,10,44,28,35,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Bodzechów,Gmina wiejska,2607032,87822,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W SARNÓWKU,Sarnówek Duży,11,12,71,16,68,64,12,55,28,46,28,12,71,29,82,96,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Bodzechów,Gmina wiejska,2607032,61875,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W CHMIELOWIE,Chmielów,ul. Spacerowa 2,14,67,16,72,76,14,54,24,54,24,13,79,25,91,93,,,,,,,,,,,1,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Bodzechów,Gmina wiejska,2607032,61662,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. WALENTEGO STEFAŃSKIEGO W BODZECHOWIE,Bodzechów,ul. Szkolna 12,41,68,21,71,71,41,46,26,40,16,41,62,28,60,38,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Bodzechów,Gmina wiejska,2607032,90536,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W SZEWNIE,Szewna,ul. Langiewicza 3,56,67,15,69,69,56,51,29,50,68,53,73,28,87,98,,,,,,,,,,,3,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Kunów,Miasto,2607054,88258,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. ANTONIEGO HEDY „SZAREGO” W KUNOWIE,Kunów,ul. Szkolna 1,57,59,20,62,73,57,50,27,44,40,57,55,31,51,20,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Kunów,Obszar wiejski,2607055,85087,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W JANIKU,Janik,ul. Szkolna 21,14,68,18,69,78,14,41,17,38,32,14,71,23,79,82,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Kunów,Obszar wiejski,2607055,272863,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W WYMYSŁOWIE,Wymysłów,ul. Wesoła 43,11,64,15,71,71,11,36,21,28,20,11,53,20,53,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Kunów,Obszar wiejski,2607055,279184,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. STANISŁAWA STASZICA W NIETULISKU DUŻYM,Nietulisko Duże,30,6,63,21,70,,6,61,36,74,96,6,72,30,91,93,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Ostrowiec Świętokrzyski,Gmina miejska,2607011,262973,dla młodzieży,Tak,SZKOŁA PODSTAWOWA MISTRZOSTWA SPORTOWEGO,Ostrowiec Świętokrzyski,ul. Stefana Żeromskiego 5,42,56,21,62,58,42,43,20,38,32,42,54,28,47,24,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Ostrowiec Świętokrzyski,Gmina miejska,2607011,90726,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 1 W OSTROWCU ŚWIĘTOKRZYSKIM,Ostrowiec Świętokrzyski,ul. Trzeciaków 35,126,67,18,69,78,126,58,31,60,92,124,77,25,89,96,,,,,,1,,,,,1,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Ostrowiec Świętokrzyski,Gmina miejska,2607011,15178,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 5 IM. STEFANA ŻEROMSKIEGO W OSTROWCU ŚWIĘTOKRZYSKIM,Ostrowiec Świętokrzyski,os. Ogrody 20,150,62,18,64,69,150,49,28,44,28,150,61,29,63,89,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Ostrowiec Świętokrzyski,Gmina miejska,2607011,8165,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 9 IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W OSTROWCU ŚWIĘTOKRZYSKIM,Ostrowiec Świętokrzyski,ul. Niewiadoma 19,25,57,17,60,31,25,42,26,36,16,25,54,27,55,89,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Ostrowiec Świętokrzyski,Gmina miejska,2607011,8166,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 10 W OSTROWCU ŚWIĘTOKRZYSKIM,Ostrowiec Świętokrzyski,ul. Rzeczki 18A,24,54,23,65,69,23,40,22,32,24,24,56,29,50,18,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Ostrowiec Świętokrzyski,Gmina miejska,2607011,15176,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 14 IM. ORLĄT LWOWSKICH W OSTROWCU ŚWIĘTOKRZYSKIM,Ostrowiec Świętokrzyski,os. Stawki 35,121,65,15,67,78,121,51,29,44,20,120,66,29,77,96,,,,,,,,,,,1,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Ostrowiec Świętokrzyski,Gmina miejska,2607011,8163,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 7 IM. HENRYKA SIENKIEWICZA W OSTROWCU ŚWIĘTOKRZYSKIM,Ostrowiec Świętokrzyski,ul. Akademicka 20,71,71,15,73,71,71,50,22,44,44,74,64,28,74,91,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Ostrowiec Świętokrzyski,Gmina miejska,2607011,8161,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 3 IM. BOLESŁAWA CHROBREGO W OSTROWCU ŚWIĘTOKRZYSKIM,Ostrowiec Świętokrzyski,ul. Niska 9,49,69,17,73,80,49,49,29,44,20,49,60,27,58,42,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Ostrowiec Świętokrzyski,Gmina miejska,2607011,8162,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 4 IM. PARTYZANTÓW ZIEMI KIELECKIEJ W OSTROWCU ŚWIĘTOKRZYSKIM,Ostrowiec Świętokrzyski,ul. Polna 56,56,54,17,56,71,56,43,25,36,16,56,67,25,73,65,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Ostrowiec Świętokrzyski,Gmina miejska,2607011,14716,dla młodzieży,Tak,KATOLICKA PUBLICZNA SZKOŁA PODSTAWOWA IM. ŚW. ZYGMUNTA SZCZĘSNEGO FELIŃSKIEGO W OSTROWCU ŚWIĘTOKRZYSKIM,Ostrowiec Świętokrzyski,ul. Grabowiecka 15,41,72,13,73,73,41,74,23,80,76,41,82,23,95,96,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Ostrowiec Świętokrzyski,Gmina miejska,2607011,15185,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA IM. STANISŁAWA KONARSKIEGO,Ostrowiec Świętokrzyski,ul. Henryka Sienkiewicza 65,17,83,10,82,80,17,71,22,80,92,16,91,12,94,96,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Ostrowiec Świętokrzyski,Gmina miejska,2607011,127800,dla młodzieży,Nie,ZESPÓŁ EDUKACYJNO-PRZEDSZKOLNY SZKOŁA Z PASJĄ IM. ELŻBIETY SOŁTYS W OSTROWCU ŚWIĘTOKRZYSKIM-NIEPUBLICZNA SZKOŁA PODSTAWOWA,Ostrowiec Świętokrzyski,ul. Ferdynanda Focha 3,9,44,14,42,36,9,24,7,20,20,9,46,33,31,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Ostrowiec Świętokrzyski,Gmina miejska,2607011,127796,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA „DWUNASTKA” IM. JANA PAWŁA II W OSTROWCU ŚWIĘTOKRZYSKIM,Ostrowiec Świętokrzyski,ul. Bałtowska 336a,11,52,15,56,47,11,28,13,28,24,11,50,22,49,78,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Ostrowiec Świętokrzyski,Gmina miejska,2607011,127794,dla młodzieży,Nie,SZKOŁA PODSTAWOWA W CZĘSTOCICACH IM. KAWALERÓW ORDERU UŚMIECHU,Ostrowiec Świętokrzyski,ul. Górna 3,7,54,26,62,,7,39,22,36,,7,69,31,91,91,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Ostrowiec Świętokrzyski,Gmina miejska,2607011,262986,dla młodzieży,Nie,NIEPUBLICZNA SPECJALNA SZKOŁA PODSTAWOWA W OSTROWCU ŚWIĘTOKRZYSKIM,Ostrowiec Świętokrzyski,ul. Bałtowska 289,16,33,17,36,18,16,17,8,16,16,15,23,18,16,16,,,,,,,,,,,1,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Ostrowiec Świętokrzyski,Gmina miejska,2607011,9189,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPECJALNA NR 21,Ostrowiec Świętokrzyski,ul. Henryka Sienkiewicza 67,16,30,14,29,22,16,19,11,16,8,16,27,15,21,16,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Waśniów,Gmina wiejska,2607062,69461,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W WAŚNIOWIE,Waśniów,ul. Kunowska 2,39,62,14,62,60,39,47,29,40,8,39,63,27,64,60,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Waśniów,Gmina wiejska,2607062,69464,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W NOWYM SKOSZYNIE,Nowy Skoszyn,130,12,62,22,67,78,12,38,22,32,20,12,60,26,68,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Waśniów,Gmina wiejska,2607062,69465,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W BOLESZYNIE,Boleszyn,74,6,62,11,59,,6,53,26,50,,6,48,30,49,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Waśniów,Gmina wiejska,2607062,73690,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. MJR JANA PIWNIKA „PONUREGO” W MOMINIE,Momina,20,20,60,20,68,62,20,56,30,52,16,20,51,30,50,69,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Ćmielów,Miasto,2607044,25105,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. KRZYSZTOFA SZYDŁOWIECKIEGO W ĆMIELOWIE,Ćmielów,ul. Długa 164,46,61,18,64,60,46,44,31,32,16,46,63,30,72,93,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Ostrowiecki,Ćmielów,Obszar wiejski,2607045,6143,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. PROF. MARIANA RACIBORSKIEGO W BRZÓSTOWEJ,Brzóstowa,200A,22,57,16,58,49,22,26,16,24,24,22,60,27,62,27,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Pińczowski,Działoszyce,Miasto,2608014,83436,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W DZIAŁOSZYCACH,Działoszyce,ul. Szkolna 5,31,63,18,69,76,31,55,26,56,56,31,56,24,60,71,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Pińczowski,Działoszyce,Obszar wiejski,2608015,69878,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W DZIERĄŻNI,Dzierążnia,171,5,77,15,73,,5,61,30,60,,5,45,27,38,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Pińczowski,Działoszyce,Obszar wiejski,2608015,69956,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W STĘPOCICACH,Stępocice,4,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Pińczowski,Kije,Gmina wiejska,2608022,72798,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W KIJACH,Kije,ul. Szkolna 21,54,67,18,71,69,54,50,29,44,20,54,68,26,68,98,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Pińczowski,Michałów,Gmina wiejska,2608032,80327,dla młodzieży,Tak,SAMORZĄDOWA SZKOŁA PODSTAWOWA W MICHAŁOWIE,Michałów,87b,36,64,20,66,69,36,49,30,36,36,36,55,27,53,76,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Pińczowski,Michałów,Gmina wiejska,2608032,77888,dla młodzieży,Tak,SAMORZĄDOWA SZKOŁA PODSTAWOWA W SĘDOWICACH,Sędowice,79,7,61,12,58,56,7,58,21,60,56,7,52,31,51,22,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Pińczowski,Michałów,Gmina wiejska,2608032,77887,dla młodzieży,Tak,SAMORZĄDOWA SZKOŁA PODSTAWOWA W GÓRACH,Góry,116,8,62,13,66,51,8,45,16,40,28,8,38,20,29,29,,,,,,,,,,,,,,,,,,,,,,,,,
Świętokrzyskie,Pińczowski,Michałów,Gmina wiejska,2608032,133580,dla młodzieży,Tak,SAMORZĄDOWA SZKOŁA PODSTAWOWA W WĘCHADŁOWIE,Węchadłów,155,8,77,11,75,67,8,60,25,56,,8,65,31,70,,,,,,,,,,,,,,,,,,,,,,,,,,
